source_id	source_spec	bundle_uuid	bundle_version	file_document_id	file_type	file_name	file_format	read_index	file_size	file_uuid	file_version	file_crc32c	file_sha256	file_content_type	file_drs_uri	file_url	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	library_preparation_protocol.nucleic_acid_source	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	project.estimated_cell_count	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.development_stage	donor_organism.diseases	donor_organism.organism_age	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id	sequencing_input.provenance.document_id	sequencing_input.biomaterial_core.biomaterial_id	sequencing_input_type
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	77820d12-0a43-4e6e-9a22-ec20eb4099de	sequence_file	SRR14041355_R2.fastq.gz	fastq.gz	read2	2791662461	8eb78c51-b52d-42bb-b389-267027ca04b2	2021-11-05T22:12:46.333000Z	7e49d4c5	4832415629693469407be1ddf59e0ec6ea79576d4539bd25952c38ffc85c4daa	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_c446d9ea-1ae4-49b2-b97b-c40e4e40660a	https://service.azul.data.humancellatlas.org/repository/files/8eb78c51-b52d-42bb-b389-267027ca04b2?catalog=dcp25&version=2021-11-05T22%3A12%3A46.333000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	7a1352d1-2fae-4801-8c09-8fb3c4ed42e6	sequence_file	SRR14041354_R1.fastq.gz	fastq.gz	read1	11318465690	e88b12b4-4141-4adb-a5ba-0b420fb3394d	2021-11-05T22:12:46.286000Z	21d885c7	e4bbd877980164dc61108cc282be89ba8bd65f4ade2ded80adc89b7f2a9153bb	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_5a8e218f-dee7-4606-a141-703e983c3a93	https://service.azul.data.humancellatlas.org/repository/files/e88b12b4-4141-4adb-a5ba-0b420fb3394d?catalog=dcp25&version=2021-11-05T22%3A12%3A46.286000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	9094d353-a17e-4fbf-83c5-6dd61f1cf111	sequence_file	SRR14041341_R1.fastq.gz	fastq.gz	read1	3893676360	e1565f83-fe5a-4534-8c63-3d8544e04638	2021-11-05T22:12:45.850000Z	8c1d214f	60c98c36b4f7787624ebc981989df9f72aacf4a493c06bf682d3c3c2879b036c	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_87191983-64e2-4cbf-93e1-1fa17c500aec	https://service.azul.data.humancellatlas.org/repository/files/e1565f83-fe5a-4534-8c63-3d8544e04638?catalog=dcp25&version=2021-11-05T22%3A12%3A45.850000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	6bad70ac-e007-4251-a3eb-bd0563b60bee	2021-11-05T22:12:46.462000Z	92fec872-dc65-4fe4-af10-a7fa25bcd4ca	sequence_file	SRR14041347_R1.fastq.gz	fastq.gz	read1	13993280169	9764058b-da9e-489d-ba85-db366d2dc328	2021-11-05T22:12:46.006000Z	bde6ad66	2e50fecf5fb6e44895cef93392b3e6a74abd6e479558fb41a7070cc2d6f8d72d	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_82ca1ea1-a451-4a29-a678-d66acbbd7f6b	https://service.azul.data.humancellatlas.org/repository/files/9764058b-da9e-489d-ba85-db366d2dc328?catalog=dcp25&version=2021-11-05T22%3A12%3A46.006000Z	1923279f-9846-4db2-b88c-e913c211859f	SRX10417585		bone cell	6bad70ac-e007-4251-a3eb-bd0563b60bee	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	ee52b2b3-9eae-4313-8408-5e6bb84dd0cf	normal	bone tissue	head of femur		male	donor_3	6262a36b-6366-409d-b448-39b54ffc0e48	Homo sapiens	human adult stage	normal	66.0 year							specimens	ee52b2b3-9eae-4313-8408-5e6bb84dd0cf	SAMN18437368	1923279f-9846-4db2-b88c-e913c211859f	SRX10417585	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	9c7bd4ac-6af7-4561-b022-3ba51b2b22ec	sequence_file	SRR14041342_R2.fastq.gz	fastq.gz	read2	3702167474	60961a73-40a1-49a2-b157-a4ff55302762	2021-11-05T22:12:45.887000Z	4b9be027	7590dfd5b6dea81e72e3595334b679af8be1350593fbdcba45338b722a15bc10	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_87b91898-8f7c-4c0b-a0aa-6176a143319b	https://service.azul.data.humancellatlas.org/repository/files/60961a73-40a1-49a2-b157-a4ff55302762?catalog=dcp25&version=2021-11-05T22%3A12%3A45.887000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	a0d56f29-718a-40b8-a92e-2542b60a7338	sequence_file	SRR14041342_R1.fastq.gz	fastq.gz	read1	3908343661	c6d0eccb-ae4e-49ef-aab6-2c3a01960d5f	2021-11-05T22:12:45.874000Z	e84aee29	26173e29ec51c0dc044fa20a851a98d88be289032c011729bfaaeb8d9a6906ab	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_f60f5b83-988d-4026-9ede-4b3bcc1ca820	https://service.azul.data.humancellatlas.org/repository/files/c6d0eccb-ae4e-49ef-aab6-2c3a01960d5f?catalog=dcp25&version=2021-11-05T22%3A12%3A45.874000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	6bad70ac-e007-4251-a3eb-bd0563b60bee	2021-11-05T22:12:46.462000Z	a5cb33a1-5949-46a2-aff8-71259bd5f1fc	sequence_file	SRR14041345_R2.fastq.gz	fastq.gz	read2	11282095102	17dd0f8d-641a-4e55-80af-0e82b96a5fc8	2021-11-05T22:12:45.967000Z	a5a6f49e	d170105cb6bfbc0df49f526639cc80a8d17dbd07966eb9e50bae8a630766edcd	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_fa0f39a1-35a4-4d6c-9e5d-5f500710e994	https://service.azul.data.humancellatlas.org/repository/files/17dd0f8d-641a-4e55-80af-0e82b96a5fc8?catalog=dcp25&version=2021-11-05T22%3A12%3A45.967000Z	1923279f-9846-4db2-b88c-e913c211859f	SRX10417585		bone cell	6bad70ac-e007-4251-a3eb-bd0563b60bee	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	ee52b2b3-9eae-4313-8408-5e6bb84dd0cf	normal	bone tissue	head of femur		male	donor_3	6262a36b-6366-409d-b448-39b54ffc0e48	Homo sapiens	human adult stage	normal	66.0 year							specimens	ee52b2b3-9eae-4313-8408-5e6bb84dd0cf	SAMN18437368	1923279f-9846-4db2-b88c-e913c211859f	SRX10417585	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	5235564d-f78d-4ee8-9416-6b2b0d875933	2021-11-05T22:12:46.439000Z	a6b475a0-39f7-4a5e-b841-66819270d6d0	sequence_file	SRR14041330_R1.fastq.gz	fastq.gz	read1	17739160153	4188a5ea-33d3-40b1-8144-8a2a1e4a1f76	2021-11-05T22:12:45.560000Z	0d0d8d73	fdc55e8942eaa6383585f669cba951ef28a1e84c3431bd86e2f944c0e0dbe44f	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_a2aa6337-a52b-407f-b6fa-fd5831ac7680	https://service.azul.data.humancellatlas.org/repository/files/4188a5ea-33d3-40b1-8144-8a2a1e4a1f76?catalog=dcp25&version=2021-11-05T22%3A12%3A45.560000Z	a3e5a8d6-0694-4ce8-a0d6-7c4b261d1867	SRX10417583		bone cell	5235564d-f78d-4ee8-9416-6b2b0d875933	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	643494fc-ce22-41c7-b298-7925d6f4cb64	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_1	4c7713a7-359f-4882-a034-2ff375742d94	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	61.0 year							specimens	643494fc-ce22-41c7-b298-7925d6f4cb64	SAMN18437370	a3e5a8d6-0694-4ce8-a0d6-7c4b261d1867	SRX10417583	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	6bad70ac-e007-4251-a3eb-bd0563b60bee	2021-11-05T22:12:46.462000Z	a729edd0-0cec-484a-8908-0e6419bf4d38	sequence_file	SRR14041344_R2.fastq.gz	fastq.gz	read2	10820773106	540067e0-33b0-477a-8d18-6ec353c1c81b	2021-11-05T22:12:45.941000Z	c531cdca	14c9220f32dc833ffdb09c016b545674037c84c8440b51f7b66f612ffc57eaef	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_06791ddb-2b10-41f1-8e75-489512e4e560	https://service.azul.data.humancellatlas.org/repository/files/540067e0-33b0-477a-8d18-6ec353c1c81b?catalog=dcp25&version=2021-11-05T22%3A12%3A45.941000Z	1923279f-9846-4db2-b88c-e913c211859f	SRX10417585		bone cell	6bad70ac-e007-4251-a3eb-bd0563b60bee	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	ee52b2b3-9eae-4313-8408-5e6bb84dd0cf	normal	bone tissue	head of femur		male	donor_3	6262a36b-6366-409d-b448-39b54ffc0e48	Homo sapiens	human adult stage	normal	66.0 year							specimens	ee52b2b3-9eae-4313-8408-5e6bb84dd0cf	SAMN18437368	1923279f-9846-4db2-b88c-e913c211859f	SRX10417585	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	a8464468-0a8b-4c2b-87ea-cbd5f1011774	sequence_file	SRR14041340_R1.fastq.gz	fastq.gz	read1	5635500927	8807bfa4-90f7-47a4-b437-90322b28e0e1	2021-11-05T22:12:45.824000Z	2eb7c188	d976469da1897e0b10ed459ffb89fa26963fcfb1611f935f47ccc0a3c8ba3bf5	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_5479fd82-10a2-4662-89c3-90196a854662	https://service.azul.data.humancellatlas.org/repository/files/8807bfa4-90f7-47a4-b437-90322b28e0e1?catalog=dcp25&version=2021-11-05T22%3A12%3A45.824000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	aaa19c66-ff05-499d-b64a-5a048fd26ce8	sequence_file	SRR14041353_R2.fastq.gz	fastq.gz	read2	3253514289	2caf3cac-9288-464f-91ca-51eb138deb3f	2021-11-05T22:12:46.274000Z	8729b00c	81ebe08875760924e353171ddc71be53b8ae349604df126d65032d2891973ec0	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_dc22aaea-0f18-43ca-9f3f-f2f8dd223bd1	https://service.azul.data.humancellatlas.org/repository/files/2caf3cac-9288-464f-91ca-51eb138deb3f?catalog=dcp25&version=2021-11-05T22%3A12%3A46.274000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	aaac4567-4242-4030-b1c5-770b2b402325	sequence_file	SRR14041334_R1.fastq.gz	fastq.gz	read1	4450185717	57dd4e5b-82c9-455d-8587-30db0fbcad9b	2021-11-05T22:12:45.670000Z	472b2d7a	4973eb57325349843549ceaa74c0a8b6b2033a491b6e27989975b016c9344a4d	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_56ea10fa-ef21-4707-bfcf-6948d2807495	https://service.azul.data.humancellatlas.org/repository/files/57dd4e5b-82c9-455d-8587-30db0fbcad9b?catalog=dcp25&version=2021-11-05T22%3A12%3A45.670000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	adcee269-e272-4879-9465-26016e471cbf	sequence_file	SRR14041337_R1.fastq.gz	fastq.gz	read1	5220496426	39cb8ce6-6e41-4f30-a08e-efafddaa6bea	2021-11-05T22:12:45.746000Z	240d5c3a	e30532467427380ed749027961a2c8d967f1ff69b5873a07b349d45ac5bd993a	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_f906fed4-e515-4098-b40b-a60bc98e2863	https://service.azul.data.humancellatlas.org/repository/files/39cb8ce6-6e41-4f30-a08e-efafddaa6bea?catalog=dcp25&version=2021-11-05T22%3A12%3A45.746000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	b710f4b8-cc85-473f-b5fb-b08db2635f70	sequence_file	SRR14041336_R2.fastq.gz	fastq.gz	read2	4988132049	d720499c-3ff1-4480-811f-9c4a74ce3e14	2021-11-05T22:12:45.734000Z	333b28b1	98db3a9697a9908a80ac1e63ce2f7357042a3df4c1a83c2199b4daeb80a27756	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_f27d1144-1dd4-40e1-be1f-6ed92fb50468	https://service.azul.data.humancellatlas.org/repository/files/d720499c-3ff1-4480-811f-9c4a74ce3e14?catalog=dcp25&version=2021-11-05T22%3A12%3A45.734000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
